loan_amnt,term,int_rate,installment,annual_inc,verification_status,issue_d,addr_state,dti,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,revol_bal,revol_util,total_acc,delinq_amnt,pub_rec_bankruptcies,target,has_public_record,has_delinquency,pub_rec_bankruptcies_missing,revol_util_missing,emp_length_missing,credit_history_months,dti_bin,loan_to_income,installment_to_income,revol_bal_to_income,open_acc_ratio,fico_avg,grade_ordinal,emp_length_years,home_ownership_grouped,is_income_verified,purpose_grouped
3000.0,36,7.51,93.34,37000.0,Not Verified,2011-09-01,FL,25.01,1992-01-01,2.0,,,13.0,15229.0,0.149,29.0,0.0,0.0,1,0.0,0.0,0,0,0,236.0,high_20_30,0.08108108108108109,0.030272432432432432,0.4115945945945946,0.4482758620689655,747.0,1,10.0,MORTGAGE,0,debt_consolidation
5000.0,36,16.29,176.51,50400.0,Verified,2011-09-01,CA,16.74,1999-05-01,0.0,49.0,,8.0,4615.0,0.855,31.0,0.0,0.0,1,0.0,0.0,0,0,0,148.0,moderate_10_20,0.0992063492063492,0.042026190476190474,0.09156746031746031,0.25806451612903225,662.0,4,4.0,RENT,1,debt_consolidation
3500.0,36,12.42,116.96,66660.0,Source Verified,2011-09-01,GA,10.6,2003-04-01,1.0,,,7.0,12896.0,0.948,8.0,0.0,0.0,0,0.0,0.0,0,0,0,101.0,moderate_10_20,0.052505250525052505,0.021054905490549055,0.19345934593459346,0.875,702.0,2,0.0,RENT,1,debt_consolidation
5150.0,36,6.62,158.13,111000.0,Not Verified,2011-09-01,NC,0.94,2004-11-01,0.0,,,4.0,12183.0,0.264,11.0,0.0,0.0,0,0.0,0.0,0,0,0,82.0,low_0_10,0.046396396396396394,0.017095135135135133,0.10975675675675675,0.36363636363636365,802.0,1,3.0,MORTGAGE,0,other_minor
4800.0,36,10.65,156.36,36000.0,Not Verified,2011-09-01,IL,12.73,2002-03-01,1.0,,,9.0,17256.0,0.731,19.0,0.0,0.0,1,0.0,0.0,0,0,0,114.0,moderate_10_20,0.13333333333333333,0.05212000000000001,0.47933333333333333,0.47368421052631576,707.0,2,4.0,MORTGAGE,0,credit_card
13500.0,60,18.64,347.53,48000.0,Verified,2011-09-01,NY,10.85,1999-08-01,1.0,46.0,,8.0,5795.0,0.453,14.0,0.0,0.0,0,0.0,0.0,0,0,0,145.0,moderate_10_20,0.28125,0.08688249999999999,0.12072916666666667,0.5714285714285714,677.0,5,0.0,RENT,1,debt_consolidation
7600.0,36,16.29,268.29,48000.0,Source Verified,2011-09-01,AL,21.2,1999-01-01,2.0,,,11.0,11524.0,0.823,30.0,0.0,0.0,1,0.0,0.0,0,0,1,152.0,high_20_30,0.15833333333333333,0.06707250000000001,0.24008333333333334,0.36666666666666664,667.0,4,,MORTGAGE,1,debt_consolidation
20000.0,36,7.51,622.22,120000.0,Source Verified,2011-09-01,FL,12.41,1976-09-01,1.0,,,14.0,4137.0,0.055,27.0,0.0,0.0,0,0.0,0.0,0,0,1,419.9,moderate_10_20,0.16666666666666666,0.062222,0.034475,0.5185185185185185,787.0,1,,MORTGAGE,1,home_improvement
11875.0,36,10.65,386.81,50000.0,Source Verified,2011-09-01,NC,19.13,2001-12-01,0.0,35.0,,11.0,3815.0,0.267,26.0,0.0,0.0,0,0.0,0.0,0,0,0,117.0,moderate_10_20,0.2375,0.09283440000000001,0.0763,0.4230769230769231,707.0,2,6.0,RENT,1,medical
21725.0,60,18.79,561.06,50000.0,Verified,2011-09-01,NV,21.07,1997-12-01,0.0,,,13.0,34927.0,0.706,27.0,0.0,0.0,1,0.0,0.0,0,0,0,165.0,high_20_30,0.4345,0.13465439999999998,0.69854,0.48148148148148145,677.0,5,10.0,RENT,1,debt_consolidation
1400.0,36,15.27,48.72,58000.0,Not Verified,2011-09-01,NJ,22.61,1998-01-01,2.0,60.0,,8.0,5672.0,0.667,22.0,0.0,0.0,0,0.0,0.0,0,0,0,164.0,high_20_30,0.02413793103448276,0.01008,0.09779310344827587,0.36363636363636365,667.0,3,3.0,RENT,0,wedding
24625.0,60,14.65,581.32,48000.0,Verified,2011-09-01,TX,25.25,1997-07-01,2.0,,,7.0,34257.0,0.788,27.0,0.0,0.0,0,0.0,0.0,0,0,0,170.0,high_20_30,0.5130208333333334,0.14533000000000001,0.7136875,0.25925925925925924,732.0,3,2.0,MORTGAGE,1,debt_consolidation
2400.0,36,6.03,73.05,39600.0,Not Verified,2011-09-01,NY,14.18,1996-12-01,0.0,,,15.0,1696.0,0.035,31.0,0.0,0.0,0,0.0,0.0,0,0,0,177.0,moderate_10_20,0.06060606060606061,0.022136363636363635,0.042828282828282827,0.4838709677419355,772.0,1,10.0,MORTGAGE,0,other
20000.0,36,15.27,695.96,90000.0,Verified,2011-09-01,NY,13.6,2006-06-01,2.0,,,12.0,28011.0,0.741,25.0,0.0,0.0,1,0.0,0.0,0,0,0,63.0,moderate_10_20,0.2222222222222222,0.09279466666666668,0.3112333333333333,0.48,677.0,3,6.0,MORTGAGE,1,debt_consolidation
10000.0,36,12.69,335.45,157500.0,Verified,2011-09-01,TX,16.24,1989-02-01,0.0,76.0,,9.0,15246.0,0.871,23.0,0.0,0.0,0,0.0,0.0,0,0,0,270.9,moderate_10_20,0.06349206349206349,0.025558095238095237,0.0968,0.391304347826087,682.0,2,1.0,RENT,1,debt_consolidation
12000.0,36,6.62,368.45,48400.0,Source Verified,2011-09-01,CA,21.07,1999-06-01,0.0,,,7.0,17666.0,0.559,17.0,0.0,0.0,0,0.0,0.0,0,0,0,147.0,high_20_30,0.24793388429752067,0.09135123966942148,0.365,0.4117647058823529,747.0,1,1.0,RENT,1,credit_card
4800.0,36,14.65,165.58,14400.0,Verified,2011-09-01,CA,2.08,2006-06-01,1.0,33.0,,2.0,40.0,0.022,9.0,0.0,0.0,0,0.0,0.0,0,0,0,63.0,low_0_10,0.3333333333333333,0.13798333333333335,0.002777777777777778,0.2222222222222222,697.0,3,2.0,RENT,1,car
12000.0,36,8.9,381.04,60000.0,Source Verified,2011-09-01,NJ,7.52,2002-09-01,0.0,,,8.0,11057.0,0.393,15.0,0.0,0.0,0,0.0,0.0,0,0,0,108.0,low_0_10,0.2,0.07620800000000001,0.18428333333333333,0.5333333333333333,722.0,1,4.0,RENT,1,debt_consolidation
15000.0,36,7.9,469.36,113698.0,Not Verified,2011-09-01,CO,5.29,1991-11-01,1.0,,,10.0,13778.0,0.186,33.0,0.0,0.0,0,0.0,0.0,0,0,0,238.0,low_0_10,0.13192844201305212,0.049537546834596914,0.12118067160372215,0.30303030303030304,747.0,1,7.0,MORTGAGE,0,debt_consolidation
25000.0,60,12.42,561.44,57500.0,Verified,2011-10-01,CO,19.66,1994-11-01,0.0,,,12.0,21447.0,0.416,38.0,0.0,0.0,0,0.0,0.0,0,0,0,203.0,moderate_10_20,0.43478260869565216,0.11717008695652176,0.37299130434782607,0.3157894736842105,742.0,2,1.0,MORTGAGE,1,debt_consolidation
12000.0,36,6.62,368.45,88000.0,Verified,2011-09-01,NY,5.47,1999-07-01,0.0,,,5.0,13541.0,0.256,9.0,0.0,0.0,0,0.0,0.0,0,0,0,146.0,low_0_10,0.13636363636363635,0.05024318181818181,0.153875,0.5555555555555556,762.0,1,10.0,RENT,1,debt_consolidation
5100.0,36,6.03,155.23,98000.0,Not Verified,2011-09-01,WA,12.69,1986-04-01,0.0,,,14.0,14618.0,0.179,46.0,0.0,0.0,0,0.0,0.0,0,0,0,305.0,moderate_10_20,0.05204081632653061,0.019007755102040814,0.14916326530612245,0.30434782608695654,777.0,1,10.0,OWN,0,credit_card
4800.0,36,14.27,164.69,48000.0,Not Verified,2011-09-01,NJ,21.88,2003-10-01,1.0,,,8.0,10637.0,0.734,8.0,0.0,0.0,1,0.0,0.0,0,0,0,95.0,high_20_30,0.1,0.0411725,0.22160416666666666,1.0,672.0,3,2.0,RENT,0,debt_consolidation
10000.0,36,13.49,339.31,132600.0,Not Verified,2011-09-01,CA,7.75,1996-06-01,2.0,,,6.0,10488.0,0.874,11.0,0.0,0.0,1,0.0,0.0,0,0,0,183.0,low_0_10,0.07541478129713423,0.030706787330316745,0.0790950226244344,0.5454545454545454,697.0,3,5.0,RENT,0,moving
10000.0,36,6.62,307.04,90000.0,Verified,2011-09-01,VA,6.37,2000-02-01,3.0,,,7.0,342.0,0.023,8.0,0.0,0.0,0,0.0,0.0,0,0,0,139.0,low_0_10,0.1111111111111111,0.04093866666666667,0.0038,0.875,792.0,1,0.0,MORTGAGE,1,home_improvement
12000.0,36,7.51,373.33,62000.0,Source Verified,2011-09-01,PA,4.49,2002-02-01,2.0,,,8.0,8526.0,0.252,19.0,0.0,0.0,0,0.0,0.0,0,0,0,114.9,low_0_10,0.1935483870967742,0.0722574193548387,0.13751612903225807,0.42105263157894735,742.0,1,6.0,MORTGAGE,1,credit_card
22000.0,60,17.27,549.96,114000.0,Verified,2011-09-01,TX,7.06,2001-01-01,0.0,12.0,,6.0,8450.0,0.899,19.0,0.0,0.0,0,0.0,1.0,0,0,0,128.0,low_0_10,0.19298245614035087,0.057890526315789476,0.07412280701754385,0.3157894736842105,702.0,4,0.0,MORTGAGE,1,debt_consolidation
7000.0,36,9.91,225.58,45000.0,Not Verified,2011-09-01,IL,7.39,1998-11-01,3.0,,,15.0,7995.0,0.423,38.0,0.0,0.0,0,0.0,0.0,0,0,0,154.0,low_0_10,0.15555555555555556,0.06015466666666667,0.17766666666666667,0.39473684210526316,712.0,2,10.0,RENT,0,debt_consolidation
24000.0,60,13.49,552.12,55000.0,Verified,2011-09-01,GA,19.68,2004-03-01,1.0,,,5.0,6002.0,0.335,9.0,0.0,0.0,0,0.0,0.0,0,0,0,90.0,moderate_10_20,0.43636363636363634,0.12046254545454546,0.10912727272727273,0.5555555555555556,737.0,3,2.0,MORTGAGE,1,small_business
24000.0,36,7.9,750.97,60000.0,Verified,2011-10-01,FL,10.16,1983-12-01,0.0,,,9.0,24071.0,0.734,17.0,0.0,0.0,0,0.0,0.0,0,0,0,334.0,moderate_10_20,0.4,0.150194,0.40118333333333334,0.5294117647058824,742.0,1,0.0,RENT,1,credit_card
3000.0,36,7.9,93.88,75000.0,Source Verified,2011-09-01,CA,9.09,2000-07-01,0.0,19.0,,8.0,3166.0,0.175,30.0,0.0,0.0,0,0.0,1.0,0,0,0,134.0,low_0_10,0.04,0.015020799999999999,0.04221333333333333,0.26666666666666666,717.0,1,3.0,MORTGAGE,1,credit_card
2000.0,36,14.65,68.99,46800.0,Source Verified,2011-09-01,CA,22.44,1997-01-01,1.0,45.0,,9.0,4763.0,0.953,14.0,0.0,0.0,0,0.0,0.0,0,0,0,176.0,high_20_30,0.042735042735042736,0.017689743589743588,0.10177350427350428,0.6428571428571429,687.0,3,9.0,RENT,1,other_minor
4000.0,36,6.62,122.82,65000.0,Not Verified,2011-09-01,UT,7.92,2005-09-01,2.0,,,6.0,1696.0,0.22,12.0,0.0,0.0,0,0.0,0.0,0,0,0,72.0,low_0_10,0.06153846153846154,0.022674461538461536,0.026092307692307692,0.5,752.0,1,3.0,RENT,0,debt_consolidation
10000.0,36,6.62,307.04,90000.0,Source Verified,2011-09-01,CA,13.64,1998-04-01,3.0,,,15.0,28084.0,0.345,39.0,0.0,0.0,0,0.0,0.0,0,0,0,161.0,moderate_10_20,0.1111111111111111,0.04093866666666667,0.31204444444444446,0.38461538461538464,747.0,1,0.0,RENT,1,debt_consolidation
21200.0,36,9.91,683.17,95000.0,Verified,2011-09-01,TX,25.23,2001-04-01,0.0,,98.0,18.0,7252.0,0.118,33.0,0.0,1.0,0,1.0,0.0,0,0,0,125.0,high_20_30,0.2231578947368421,0.08629515789473684,0.07633684210526316,0.5454545454545454,722.0,2,1.0,MORTGAGE,1,debt_consolidation
5600.0,36,6.62,171.95,55692.0,Not Verified,2011-09-01,CA,7.71,2000-03-01,1.0,,,16.0,13769.0,0.355,42.0,0.0,0.0,0,0.0,0.0,0,0,0,138.0,low_0_10,0.10055304172951232,0.037050204697263514,0.24723479135243842,0.38095238095238093,752.0,1,10.0,RENT,0,credit_card
9800.0,36,21.28,370.63,110400.0,Verified,2011-09-01,WA,24.2,2002-11-01,2.0,,,28.0,27743.0,0.41,46.0,0.0,0.0,0,0.0,0.0,0,0,0,106.0,high_20_30,0.08876811594202899,0.04028586956521739,0.2512952898550725,0.6086956521739131,667.0,6,3.0,MORTGAGE,1,other
1500.0,36,6.03,45.66,50400.0,Source Verified,2011-09-01,MD,12.33,1997-07-01,0.0,,,15.0,1690.0,0.056,30.0,0.0,0.0,0,0.0,0.0,0,0,0,170.0,moderate_10_20,0.02976190476190476,0.01087142857142857,0.03353174603174603,0.5,782.0,1,10.0,RENT,1,other
28000.0,36,15.96,983.85,72000.0,Verified,2011-09-01,CA,15.35,1998-07-01,1.0,36.0,93.0,15.0,6112.0,0.241,30.0,0.0,1.0,0,1.0,0.0,0,0,0,158.0,moderate_10_20,0.3888888888888889,0.163975,0.08488888888888889,0.5,702.0,3,3.0,MORTGAGE,1,home_improvement
3600.0,60,19.42,94.22,21456.0,Source Verified,2011-09-01,TX,4.14,2004-09-01,0.0,,,2.0,1980.0,0.792,3.0,0.0,0.0,1,0.0,0.0,0,0,0,84.0,low_0_10,0.16778523489932887,0.05269574944071588,0.09228187919463088,0.6666666666666666,672.0,5,6.0,OWN,1,other
13275.0,36,15.27,461.94,38040.0,Verified,2011-09-01,NY,11.64,1995-09-01,1.0,31.0,,3.0,385.0,0.128,20.0,0.0,0.0,1,0.0,0.0,0,0,1,192.0,moderate_10_20,0.34897476340694006,0.1457223974763407,0.01012092534174553,0.15,692.0,3,,RENT,1,debt_consolidation
30000.0,36,12.69,1006.35,84000.0,Verified,2011-09-01,NY,18.33,1991-07-01,1.0,,,9.0,23481.0,0.406,23.0,0.0,0.0,1,0.0,0.0,0,0,0,242.0,moderate_10_20,0.35714285714285715,0.14376428571428573,0.2795357142857143,0.391304347826087,722.0,2,4.0,RENT,1,debt_consolidation
4000.0,60,14.27,93.64,24000.0,Source Verified,2011-09-01,TX,2.6,2007-03-01,0.0,,,5.0,0.0,0.0,6.0,0.0,0.0,1,0.0,0.0,0,0,0,54.0,low_0_10,0.16666666666666666,0.04682,0.0,0.8333333333333334,742.0,3,4.0,RENT,1,car
12000.0,60,9.91,254.44,42000.0,Not Verified,2011-09-01,GA,10.43,1998-05-01,0.0,,,22.0,14618.0,0.116,61.0,0.0,0.0,0,0.0,0.0,0,0,0,160.0,moderate_10_20,0.2857142857142857,0.07269714285714285,0.34804761904761905,0.36065573770491804,782.0,2,10.0,MORTGAGE,0,debt_consolidation
2400.0,36,14.27,82.35,26000.0,Not Verified,2011-09-01,MD,21.09,2000-04-01,1.0,,100.0,6.0,7623.0,0.762,8.0,0.0,1.0,0,1.0,0.0,0,0,0,137.0,high_20_30,0.09230769230769231,0.038007692307692305,0.2931923076923077,0.75,672.0,3,1.0,MORTGAGE,0,credit_card
2200.0,60,19.42,57.58,63000.0,Source Verified,2011-09-01,CA,11.9,2000-08-01,1.0,58.0,107.0,8.0,2014.0,0.839,11.0,0.0,1.0,1,1.0,0.0,0,0,0,133.0,moderate_10_20,0.03492063492063492,0.010967619047619049,0.031968253968253965,0.7272727272727273,672.0,5,0.0,RENT,1,debt_consolidation
3500.0,36,11.71,115.77,33000.0,Source Verified,2011-09-01,OH,19.96,1999-11-01,1.0,,,8.0,4739.0,0.504,8.0,0.0,0.0,0,0.0,0.0,0,0,0,142.0,moderate_10_20,0.10606060606060606,0.04209818181818182,0.1436060606060606,1.0,697.0,2,0.0,RENT,1,medical
28000.0,36,7.9,876.13,128600.0,Verified,2011-09-01,IL,11.69,1992-01-01,3.0,,,13.0,11431.0,0.306,44.0,0.0,0.0,0,0.0,0.0,0,0,0,236.0,moderate_10_20,0.2177293934681182,0.08175396578538102,0.08888802488335926,0.29545454545454547,762.0,1,10.0,MORTGAGE,1,home_improvement
7200.0,36,6.03,219.14,43108.0,Verified,2011-09-01,CA,5.26,2001-09-01,0.0,,,7.0,2074.0,0.106,15.0,0.0,0.0,0,0.0,0.0,0,0,0,120.0,low_0_10,0.1670223624385265,0.061002134174631156,0.048111719402431107,0.4666666666666667,762.0,1,7.0,RENT,1,medical
8100.0,36,7.51,252.0,85000.0,Verified,2011-09-01,IL,16.4,2001-07-01,0.0,,,8.0,7530.0,0.27,13.0,0.0,0.0,0,0.0,0.0,0,0,0,122.0,moderate_10_20,0.09529411764705882,0.03557647058823529,0.08858823529411765,0.6153846153846154,752.0,1,6.0,RENT,1,small_business
35000.0,60,17.27,874.93,72000.0,Verified,2011-09-01,MO,20.92,1990-02-01,0.0,,,17.0,45359.0,0.611,40.0,0.0,0.0,1,0.0,0.0,0,0,0,258.9,high_20_30,0.4861111111111111,0.14582166666666665,0.6299861111111111,0.425,727.0,4,5.0,MORTGAGE,1,debt_consolidation
15000.0,36,6.62,460.56,55000.0,Source Verified,2011-09-01,OR,7.16,1993-07-01,0.0,,,4.0,14228.0,0.335,11.0,0.0,0.0,0,0.0,0.0,0,0,0,218.0,low_0_10,0.2727272727272727,0.10048581818181819,0.2586909090909091,0.36363636363636365,797.0,1,3.0,MORTGAGE,1,credit_card
4500.0,36,7.9,140.81,41700.0,Source Verified,2011-09-01,WA,1.58,2003-01-01,0.0,,,4.0,1612.0,0.366,4.0,0.0,0.0,0,0.0,0.0,0,0,0,104.0,low_0_10,0.1079136690647482,0.04052086330935252,0.03865707434052758,1.0,742.0,1,0.0,RENT,1,medical
8000.0,36,7.9,250.33,26000.0,Not Verified,2011-09-01,LA,14.35,1985-06-01,2.0,29.0,,15.0,9538.0,0.244,24.0,0.0,0.0,0,0.0,0.0,0,0,0,315.0,moderate_10_20,0.3076923076923077,0.11553692307692308,0.3668461538461538,0.625,727.0,1,3.0,RENT,0,debt_consolidation
2600.0,36,7.9,81.36,100000.0,Not Verified,2011-09-01,CA,7.63,1999-05-01,0.0,,,4.0,17821.0,0.621,25.0,0.0,0.0,0,0.0,0.0,0,0,0,148.0,low_0_10,0.026,0.0097632,0.17821,0.16,747.0,1,3.0,RENT,0,debt_consolidation
10000.0,36,6.03,304.36,121200.0,Verified,2011-09-01,CA,15.64,1999-08-01,0.0,,,8.0,7684.0,0.305,22.0,0.0,0.0,0,0.0,0.0,0,0,0,145.0,moderate_10_20,0.08250825082508251,0.030134653465346536,0.0633993399339934,0.36363636363636365,787.0,1,1.0,RENT,1,debt_consolidation
16600.0,60,17.58,417.75,79968.0,Source Verified,2011-09-01,NY,13.36,1992-04-01,0.0,59.0,95.0,9.0,16012.0,0.616,19.0,0.0,1.0,0,1.0,0.0,0,0,0,233.0,moderate_10_20,0.2075830332132853,0.062687575030012,0.20023009203681472,0.47368421052631576,692.0,4,10.0,RENT,1,car
9000.0,36,6.62,276.34,84191.0,Not Verified,2011-09-01,NC,19.68,1997-12-01,0.0,,,18.0,26350.0,0.443,50.0,0.0,0.0,0,0.0,0.0,0,0,0,165.0,moderate_10_20,0.10689978738820063,0.03938758299580715,0.31297882196434296,0.36,742.0,1,5.0,MORTGAGE,0,major_purchase
9600.0,36,15.27,334.06,84500.0,Not Verified,2011-09-01,MI,11.76,1997-01-01,2.0,7.0,,15.0,3795.0,0.264,29.0,0.0,0.0,0,0.0,1.0,0,0,0,176.0,moderate_10_20,0.1136094674556213,0.04744047337278107,0.0449112426035503,0.5172413793103449,672.0,3,10.0,MORTGAGE,0,debt_consolidation
35000.0,60,11.49,769.57,92000.0,Verified,2011-09-01,OH,8.26,1996-12-01,0.0,,,11.0,40274.0,0.494,32.0,0.0,0.0,0,0.0,0.0,0,0,0,177.0,low_0_10,0.3804347826086957,0.10037869565217392,0.43776086956521737,0.34375,742.0,2,8.0,RENT,1,debt_consolidation
5375.0,36,12.69,180.31,23400.0,Verified,2011-09-01,WI,23.38,2007-06-01,1.0,,,6.0,7117.0,0.614,11.0,0.0,0.0,0,0.0,0.0,0,0,0,51.0,high_20_30,0.2297008547008547,0.09246666666666668,0.30414529914529914,0.5454545454545454,697.0,2,2.0,RENT,1,debt_consolidation
14000.0,60,8.9,289.94,72500.0,Source Verified,2011-09-01,MO,14.91,2000-06-01,0.0,,,9.0,10290.0,0.227,23.0,0.0,0.0,0,0.0,0.0,0,0,0,135.0,moderate_10_20,0.19310344827586207,0.04799006896551724,0.14193103448275862,0.391304347826087,757.0,1,4.0,OWN,1,debt_consolidation
15000.0,60,10.65,323.53,140000.0,Verified,2011-09-01,AZ,13.95,1999-04-01,0.0,,,7.0,7459.0,0.329,15.0,0.0,0.0,0,0.0,0.0,0,0,0,149.0,moderate_10_20,0.10714285714285714,0.027731142857142854,0.053278571428571425,0.4666666666666667,747.0,2,10.0,MORTGAGE,1,debt_consolidation
7000.0,36,9.91,225.58,96000.0,Verified,2011-09-01,CA,17.07,1999-12-01,0.0,,,4.0,49855.0,0.934,20.0,0.0,0.0,0,0.0,0.0,0,0,0,141.0,moderate_10_20,0.07291666666666667,0.0281975,0.5193229166666666,0.2,727.0,2,6.0,RENT,1,wedding
15000.0,60,12.42,336.86,30000.0,Verified,2011-09-01,FL,0.6,2005-01-01,1.0,,,4.0,385.0,0.023,5.0,0.0,0.0,1,0.0,0.0,0,0,0,80.0,low_0_10,0.5,0.134744,0.012833333333333334,0.8,772.0,2,0.0,RENT,1,major_purchase
16000.0,60,12.42,359.32,96000.0,Verified,2011-10-01,OR,22.18,1993-07-01,2.0,76.0,,13.0,19962.0,0.407,45.0,0.0,0.0,0,0.0,0.0,0,0,0,219.0,high_20_30,0.16666666666666666,0.044915000000000004,0.2079375,0.28888888888888886,767.0,2,2.0,MORTGAGE,1,car
3350.0,36,7.9,104.83,36000.0,Not Verified,2011-09-01,AZ,25.57,2002-09-01,0.0,,,7.0,13007.0,0.583,23.0,0.0,0.0,0,0.0,0.0,0,0,0,108.0,high_20_30,0.09305555555555556,0.03494333333333333,0.36130555555555555,0.30434782608695654,722.0,1,8.0,RENT,0,debt_consolidation
9000.0,36,15.96,316.24,78000.0,Source Verified,2011-09-01,CA,5.89,2002-07-01,1.0,,,4.0,14936.0,0.863,6.0,0.0,0.0,1,0.0,0.0,0,0,0,110.0,low_0_10,0.11538461538461539,0.048652307692307696,0.1914871794871795,0.6666666666666666,682.0,3,4.0,MORTGAGE,1,debt_consolidation
12800.0,36,7.9,400.52,77385.19,Not Verified,2011-09-01,CA,15.26,1997-05-01,0.0,70.0,,7.0,9046.0,0.34,23.0,0.0,0.0,0,0.0,0.0,0,0,0,172.0,moderate_10_20,0.16540632645600534,0.062108008005149304,0.11689575227508002,0.30434782608695654,742.0,1,4.0,RENT,0,debt_consolidation
14825.0,36,6.03,451.21,72000.0,Verified,2011-09-01,TX,13.08,1984-12-01,0.0,,,14.0,21503.0,0.403,30.0,0.0,0.0,0,0.0,0.0,0,0,0,321.0,moderate_10_20,0.20590277777777777,0.07520166666666667,0.29865277777777777,0.4666666666666667,757.0,1,2.0,MORTGAGE,1,debt_consolidation
28600.0,60,22.06,790.88,60984.0,Verified,2011-09-01,AZ,12.83,1995-04-01,1.0,81.0,,9.0,11831.0,0.519,15.0,0.0,0.0,0,0.0,0.0,0,0,0,197.0,moderate_10_20,0.468975468975469,0.1556237701692247,0.19400170536534173,0.6,667.0,6,10.0,MORTGAGE,1,credit_card
14400.0,60,8.9,298.23,65000.0,Source Verified,2011-09-01,NY,3.12,1998-08-01,0.0,27.0,,12.0,2105.0,0.072,21.0,0.0,0.0,1,0.0,0.0,0,0,0,157.0,low_0_10,0.22153846153846155,0.05505784615384616,0.03238461538461539,0.5714285714285714,762.0,1,0.0,RENT,1,debt_consolidation
12000.0,60,17.58,301.99,140000.0,Source Verified,2011-09-01,TX,14.34,1996-12-01,2.0,,,8.0,26216.0,0.907,35.0,0.0,0.0,0,0.0,0.0,0,0,0,177.0,moderate_10_20,0.08571428571428572,0.025884857142857143,0.18725714285714284,0.22857142857142856,692.0,4,7.0,OWN,1,other_minor
6425.0,36,6.03,195.55,113000.0,Not Verified,2011-09-01,FL,4.09,1970-11-01,0.0,,,6.0,1512.0,0.067,28.0,0.0,0.0,0,0.0,0.0,0,0,0,489.9,low_0_10,0.05685840707964602,0.020766371681415933,0.013380530973451328,0.21428571428571427,827.0,1,5.0,MORTGAGE,0,major_purchase
9375.0,36,11.71,310.09,30000.0,Source Verified,2011-09-01,LA,19.88,2007-01-01,0.0,,,6.0,4849.0,0.713,11.0,0.0,0.0,1,0.0,0.0,0,0,0,56.0,moderate_10_20,0.3125,0.124036,0.16163333333333332,0.5454545454545454,702.0,2,1.0,RENT,1,debt_consolidation
4150.0,60,17.58,104.44,33000.0,Source Verified,2011-09-01,NC,15.93,1993-08-01,1.0,,,7.0,3647.0,0.701,7.0,0.0,0.0,0,0.0,0.0,0,0,0,217.0,moderate_10_20,0.12575757575757576,0.03797818181818182,0.11051515151515151,1.0,667.0,4,4.0,OWN,1,home_improvement
7500.0,36,6.03,228.27,55000.0,Not Verified,2011-09-01,GA,11.85,1996-10-01,0.0,,,9.0,16638.0,0.258,38.0,0.0,0.0,0,0.0,0.0,0,0,0,179.0,moderate_10_20,0.13636363636363635,0.04980436363636364,0.3025090909090909,0.23684210526315788,752.0,1,10.0,RENT,0,credit_card
13225.0,60,12.42,297.0,120000.0,Source Verified,2011-09-01,MD,22.43,1987-05-01,3.0,,,15.0,19232.0,0.429,40.0,0.0,0.0,0,0.0,0.0,0,0,0,292.0,high_20_30,0.11020833333333334,0.0297,0.16026666666666667,0.375,757.0,2,10.0,MORTGAGE,1,debt_consolidation
15000.0,36,7.51,466.67,65000.0,Not Verified,2011-09-01,IL,10.28,1990-10-01,0.0,,,8.0,12989.0,0.197,27.0,0.0,0.0,0,0.0,0.0,0,0,0,251.0,moderate_10_20,0.23076923076923078,0.08615446153846154,0.19983076923076923,0.2962962962962963,762.0,1,4.0,MORTGAGE,0,credit_card
7875.0,36,10.65,256.52,55680.0,Verified,2011-09-01,FL,6.81,2004-01-01,0.0,23.0,,6.0,7897.0,0.774,17.0,0.0,0.0,0,0.0,1.0,0,0,0,92.0,low_0_10,0.1414331896551724,0.05528448275862068,0.14182830459770115,0.35294117647058826,702.0,2,4.0,MORTGAGE,1,credit_card
4050.0,36,7.51,126.0,75000.0,Not Verified,2011-09-01,CA,19.09,1992-04-01,0.0,,,7.0,39025.0,0.648,28.0,0.0,0.0,1,0.0,0.0,0,0,0,233.0,moderate_10_20,0.054,0.02016,0.5203333333333333,0.25,727.0,1,10.0,MORTGAGE,0,credit_card
1500.0,36,6.03,45.66,60100.0,Not Verified,2011-09-01,NJ,6.25,1998-11-01,0.0,,,16.0,15298.0,0.165,28.0,0.0,0.0,0,0.0,0.0,0,0,0,154.0,low_0_10,0.024958402662229616,0.009116805324459234,0.2545424292845258,0.5714285714285714,752.0,1,6.0,MORTGAGE,0,small_business
5500.0,36,9.91,177.24,72000.0,Verified,2011-09-01,CA,18.86,2002-02-01,0.0,28.0,,11.0,14928.0,0.643,23.0,0.0,0.0,0,0.0,0.0,0,0,0,114.9,moderate_10_20,0.0763888888888889,0.02954,0.20733333333333334,0.4782608695652174,697.0,2,10.0,RENT,1,debt_consolidation
18000.0,36,9.91,580.05,180000.0,Verified,2011-09-01,AZ,6.47,1999-04-01,0.0,71.0,,4.0,6575.0,0.313,16.0,0.0,0.0,0,0.0,0.0,0,0,0,149.0,low_0_10,0.1,0.038669999999999996,0.03652777777777778,0.25,727.0,2,10.0,MORTGAGE,1,other
